"container.title","created","deposited","published.print","doi","indexed","issued","member","prefix","publisher","score","source","reference.count","references.count","is.referenced.by.count","title","type","url"
"MorphoSource Media","2021-08-19","2021-08-19","2021","10.17602/m2/m378336","2022-04-03","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Brain/Ear Endocast [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m378336"
"MorphoSource Media","2021-08-03","2021-08-03","2021","10.17602/m2/m93006","2022-04-03","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Synsacrum [Mesh] [Etc]","dataset","http://dx.doi.org/10.17602/m2/m93006"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m4720","2022-04-03","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M4720 from Lucas &amp; Copes MCZ scans","dataset","http://dx.doi.org/10.17602/m2/m4720"
"MorphoSource Media","2021-10-19","2021-10-19","2021","10.17602/m2/m388161","2022-04-03","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","P1 Element [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m388161"
"MorphoSource Media","2019-06-13","2019-06-13","2019","10.17602/m2/m72303","2022-04-03","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M39878-72303","dataset","http://dx.doi.org/10.17602/m2/m72303"
"MorphoSource Media","2018-07-30","2018-07-30","2018","10.17602/m2/m55594","2022-04-03","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M28980-55594","dataset","http://dx.doi.org/10.17602/m2/m55594"
"MorphoSource Media","2019-06-13","2019-06-13","2019","10.17602/m2/m72311","2022-04-03","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M39878-72311","dataset","http://dx.doi.org/10.17602/m2/m72311"
"MorphoSource Media","2021-11-23","2021-11-23","2021","10.17602/m2/m113645","2022-04-03","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Humerus [Mesh] [Etc]","dataset","http://dx.doi.org/10.17602/m2/m113645"
"MorphoSource Media","2020-02-27","2020-02-27","2020","10.17602/m2/m64423","2022-04-03","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M34801-64423","dataset","http://dx.doi.org/10.17602/m2/m64423"
"MorphoSource Media","2019-08-15","2019-08-15","2019","10.17602/m2/m20686","2022-04-03","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M12549-20686","dataset","http://dx.doi.org/10.17602/m2/m20686"
